lat,lon
-34.5737942,-58.4742637
-34.5728707,-58.4750466
-34.571098,-58.4765606
-34.5685882,-58.479028
-34.5766742,-58.4718121
-34.5778864,-58.4707653
-34.5896886,-58.451815
-34.5856506,-58.4535194
-34.5920544,-58.4426185
-34.5930285,-58.4416839
-34.6015234,-58.4338182
-34.5869498,-58.4501988
-34.5878002,-58.448092
-34.5863276,-58.4518038
-34.5787406,-58.4686728
-34.5660799,-58.479765
-34.5629779,-58.4822743
-34.560868,-58.4833908
-34.5570353,-58.4860499
-34.5507754,-58.4904252
-34.5705283,-58.4756236
-34.5783755,-58.4689655
-34.5750309,-58.4718002
-34.569622,-58.4765309
-34.5723289,-58.4740887
-34.5741208,-58.472579
-34.5761441,-58.4708751
-34.5773575,-58.4698323
-34.5689425,-58.4772221
-34.5694859,-58.4781296
-34.5700406,-58.4790601
-34.5730774,-58.4842242
-34.5796458,-58.4958165
-34.5845538,-58.5037482
-34.5861974,-58.5063597
-34.5878133,-58.5089987
-34.5720663,-58.4825045
-34.5705957,-58.4799851
-34.5671758,-58.4743309
-34.5677567,-58.4751715
-34.5937574,-58.5186725
-34.5946113,-58.5179067
-34.5954597,-58.5171364
-34.5991831,-58.5137704
-34.5974194,-58.5126622
-34.6021694,-58.5083662
-34.5961616,-58.513785
-34.5692539,-58.4711545
-34.568693,-58.4702295
-34.5665418,-58.4667145
-34.5714223,-58.4748499
-34.5720016,-58.4757841
-34.5725773,-58.4768086
-34.5731154,-58.4777413
-34.5737828,-58.4788526
-34.5703596,-58.4730278
-34.5677745,-58.4768716
-34.5684121,-58.4762986
-34.5690735,-58.4756263
-34.5709002,-58.4739323
-34.571799,-58.4731599
-34.5699865,-58.4747124
-34.569816,-58.4720911
-34.5677394,-58.4710419
-34.570154,-58.4704122
-34.5726958,-58.4724002
-34.5857539,-58.461536
-34.5868303,-58.45686
-34.5856823,-58.4603521
-34.5907153,-58.4665876
-34.5691305,-58.4574467
-34.5683141,-58.4613364
-34.5687769,-58.460961
-34.5706394,-58.4586566
-34.5671793,-58.4701091
-34.5717032,-58.4659991
-34.5681334,-58.4692895
-34.5690433,-58.468499
-34.5700672,-58.4677642
-34.5708837,-58.4668725
-34.5667406,-58.4659529
-34.571668,-58.4818215
-34.569632,-58.4808254
-34.5701921,-58.481731
-34.5707244,-58.4826148
-34.5670228,-58.478931
-34.5733174,-58.4660423
-34.5757616,-58.4589173
-34.5782771,-58.4596531
-34.5506434,-58.4375526
-34.5566731,-58.4477089
-34.5684779,-58.4627672
-34.5680558,-58.4620305
-34.5669092,-58.4673779
-34.5687925,-58.4657522
-34.5520735,-58.4795489
-34.6078067,-58.4452539
-34.5843522,-58.4534319
-34.5755739,-58.4727504
-34.5683108,-58.4719627
-34.5852959,-58.4674161
-34.5479296,-58.4788115
-34.5837228,-58.44363
-34.5869124,-58.4450788
-34.590978,-58.4468036
-34.589596,-58.4450706
-34.5867455,-58.4392527
-34.5917964,-58.4459603
-34.5912947,-58.4433538
-34.5973437,-58.4512381
-34.5861772,-58.4442915
-34.5868066,-58.4433687
-34.587499,-58.442363
-34.5882954,-58.4411925
-34.5896392,-58.4396659
-34.5722805,-58.4502608
-34.577017,-58.4488982
-34.5808638,-58.4383843
-34.5800485,-58.4393821
-34.5790829,-58.4405567
-34.5854077,-58.4346878
-34.5999326,-58.4490531
-34.5996527,-58.4486845
-34.5945689,-58.4418572
-34.5939756,-58.440822
-34.5933299,-58.4396974
-34.5902045,-58.4343587
-34.586741,-58.4291337
-34.5848527,-58.426328
-34.5816019,-58.416937
-34.581956,-58.4110757
-34.583429,-58.4020724
-34.5874663,-58.397235
-34.5854944,-58.4035463
-34.5783297,-58.4414405
-34.5768182,-58.4436969
-34.5880763,-58.4311592
-34.5841413,-58.4362917
-34.5833549,-58.437326
-34.5825379,-58.4383452
-34.5817275,-58.4393847
-34.58093,-58.4404179
-34.5800315,-58.4415588
-34.5874697,-58.4320977
-34.5907788,-58.4270294
-34.5915288,-58.4258654
-34.5941222,-58.4228762
-34.5940471,-58.4143897
-34.591439,-58.4380315
-34.5963983,-58.4333867
-34.5997673,-58.4301588
-34.602043,-58.4321286
-34.5989583,-58.429165
-34.5978793,-58.4266007
-34.5991831,-58.4266245
-34.5991104,-58.423576
-34.5995225,-58.4204461
-34.6000144,-58.4205172
-34.6001529,-58.4190832
-34.6272371,-58.4184979
-34.6031687,-58.4209611
-34.6085648,-58.4215146
-34.6146041,-58.4203318
-34.6175674,-58.4196717
-34.624589,-58.4191012
-34.6009811,-58.4511822
-34.6017079,-58.4522825
-34.6023362,-58.4532568
-34.6046562,-58.4568099
-34.6033837,-58.457724
-34.6038354,-58.4574175
-34.6106732,-58.4522773
-34.6158306,-58.4491881
-34.6178734,-58.4480132
-34.6159571,-58.4423742
-34.6156928,-58.4550963
-34.6173147,-58.4632611
-34.6180265,-58.4648421
-34.6216788,-58.4755648
-34.6211878,-58.4739102
-34.6217657,-58.4720949
-34.6237873,-58.4795607
-34.6202443,-58.4672341
-34.6190416,-58.4643401
-34.6182815,-58.4625664
-34.6165571,-58.4581939
-34.618472,-58.4624308
-34.6170902,-58.4593629
-34.618679,-58.4572325
-34.6204307,-58.4610125
-34.6278905,-58.4528743
-34.6158947,-58.4585066
-34.6117073,-58.4605625
-34.6106507,-58.4610719
-34.6052829,-58.4594709
-34.6074602,-58.4626589
-34.6113594,-58.4678051
-34.6082379,-58.4638437
-34.6344538,-58.5242593
-34.6331773,-58.5203105
-34.6331991,-58.5197714
-34.6330365,-58.5181716
-34.6347945,-58.5106783
-34.634103,-58.5053521
-34.6327862,-58.5022302
-34.631555,-58.499206
-34.6304722,-58.4961403
-34.6287984,-58.4936298
-34.6265437,-58.4896869
-34.6241525,-58.483324
-34.6235581,-58.4825462
-34.6221184,-58.4807153
-34.619228,-58.477027
-34.5860825,-58.4424016
-34.5859782,-58.4403556
-34.5867697,-58.4413822
-34.5852445,-58.4414101
-34.5881327,-58.4450839
-34.5889359,-58.4442034
-34.5882345,-58.4433019
-34.5890244,-58.4422614
-34.5897678,-58.4432452
-34.59047,-58.4441663
-34.5911709,-58.4450677
-34.5920608,-58.4442258
-34.5817882,-58.4413885
-34.582558,-58.4403287
-34.5833363,-58.4392724
-34.5874977,-58.43395
-34.5881385,-58.4331019
-34.5921707,-58.426851
-34.594799,-58.4236461
-34.6279189,-58.4238326
-34.596539,-58.4262052
-34.5978533,-58.4264365
-34.6025691,-58.4271106
-34.6059451,-58.4275828
-34.6087,-58.4277369
-34.6112798,-58.4273516
-34.6120733,-58.4271532
-34.6137368,-58.4261409
-34.6170149,-58.4258531
-34.6180393,-58.4257922
-34.6217055,-58.4251657
-34.6249807,-58.4245254
-34.5773932,-58.4479746
-34.5752565,-58.4467464
-34.5764318,-58.4473896
-34.576041,-58.4429113
-34.5740694,-58.4460462
-34.5785443,-58.4399482
-34.5802756,-58.4376969
-34.5810718,-58.4366794
-34.5826768,-58.4346184
-34.5840703,-58.4328797
-34.5833539,-58.4353811
-34.5847205,-58.4337436
-34.5831351,-58.4316122
-34.5816702,-58.4334673
-34.5808694,-58.4344873
-34.5800658,-58.4355066
-34.5775504,-58.4387529
-34.566699,-58.4494767
-34.5656813,-58.4513009
-34.5597,-58.450333
-34.5693827,-58.4412357
-34.5701642,-58.4401557
-34.5593258,-58.4520682
-34.5621316,-58.4496346
-34.5693012,-58.4429848
-34.5698491,-58.4417541
-34.5706637,-58.4408709
-34.5678602,-58.4461644
-34.5598422,-58.4529403
-34.5523543,-58.4594912
-34.5626528,-58.4505277
-34.5540272,-58.4572662
-34.5523366,-58.4565164
-34.560778,-58.4726889
-34.5648469,-58.4808287
-34.5715999,-58.4936451
-34.5741171,-58.4985089
-34.5777766,-58.5046175
-34.5756286,-58.5029995
-34.5763424,-58.5023426
-34.5770486,-58.5034865
-34.5763287,-58.5041424
-34.5798466,-58.5080147
-34.5809497,-58.5097954
-34.5808909,-58.5090717
-34.5806458,-58.5093055
-34.5774912,-58.5121566
-34.5798462,-58.513696
-34.5784264,-58.5113164
-34.5742535,-58.5042515
-34.5706887,-58.4975418
-34.5670845,-58.4908203
-34.5663388,-58.4895605
-34.5658969,-58.488365
-34.5625244,-58.4812763
-34.5639342,-58.4815397
-34.5669686,-58.4874077
-34.570013,-58.4933367
-34.5737493,-58.5003544
-34.5744805,-58.501734
-34.5752811,-58.5006871
-34.5807417,-58.5072135
-34.5750536,-58.4977556
-34.5718224,-58.4918759
-34.5689016,-58.4866884
-34.5662469,-58.4824043
-34.5651201,-58.4806009
-34.5642324,-58.4791071
-34.5659535,-58.4771927
-34.5668137,-58.4762237
-34.567125,-58.4759005
-34.5629233,-58.4809766
-34.5643511,-58.4798434
-34.5645775,-58.4796523
-34.5664712,-58.4780189
-34.5674236,-58.4771843
-34.5634266,-58.4805562
-34.5615963,-58.4819696
-34.5619944,-58.4827743
-34.5622344,-58.4834804
-34.5648479,-58.4892975
-34.5653097,-58.4903512
-34.5696989,-58.4983455
-34.5727925,-58.5041855
-34.5733349,-58.5050852
-34.568717,-58.4991466
-34.5650843,-58.4923608
-34.5626371,-58.4871789
-34.560508,-58.4827274
-34.5591683,-58.4836791
-34.5594868,-58.4843505
-34.5630957,-58.4919203
-34.5706866,-58.5079197
-34.5713889,-58.5066594
-34.5654712,-58.495156
-34.5641982,-58.4961031
-34.565401,-58.4986413
-34.570023,-58.5090814
-34.5687691,-58.5073023
-34.5655797,-58.5008685
-34.5624253,-58.494296
-34.5560154,-58.4809534
-34.5500543,-58.4701494
-34.5581415,-58.485281
-34.5543173,-58.4778595
-34.5699779,-58.5063378
-34.5708911,-58.5055787
-34.5718549,-58.5048202
-34.5682393,-58.5062653
-34.5694513,-58.5052701
-34.570372,-58.504541
-34.5712887,-58.503791
-34.5721974,-58.5030805
-34.5731868,-58.5022751
-34.5677168,-58.5052123
-34.5689498,-58.504197
-34.5698698,-58.5034557
-34.570722,-58.5027682
-34.5716419,-58.502036
-34.5726456,-58.5012381
-34.5746998,-58.4995955
-34.5756405,-58.498842
-34.5786193,-58.4949072
-34.5731815,-58.4992657
-34.572071,-58.5001527
-34.5710993,-58.5009552
-34.5701352,-58.5017223
-34.56935,-58.5023437
-34.568422,-58.5030976
-34.5671673,-58.5041048
-34.5667826,-58.5033296
-34.568048,-58.5023161
-34.5689692,-58.5015426
-34.5697141,-58.5009644
-34.5706883,-58.5001849
-34.5716665,-58.4993887
-34.572813,-58.4984798
-34.5737285,-58.497734
-34.5742175,-58.4962406
-34.577729,-58.4933674
-34.573328,-58.4969628
-34.5723859,-58.4977303
-34.5712602,-58.4986213
-34.5702875,-58.4994239
-34.569298,-58.5002157
-34.5685911,-58.500783
-34.5676616,-58.5015157
-34.56639,-58.5025429
-34.5658592,-58.5014459
-34.5671378,-58.5004104
-34.5680202,-58.4996936
-34.5718003,-58.4966326
-34.5727571,-58.4958752
-34.57362,-58.495161
-34.5771633,-58.4923221
-34.5765633,-58.4912983
-34.5730284,-58.4940781
-34.5721694,-58.4947597
-34.5712052,-58.4955466
-34.5700916,-58.4964139
-34.5691128,-58.4972271
-34.5680929,-58.4980251
-34.5673828,-58.4985982
-34.5665807,-58.499261
-34.5652947,-58.5002795
-34.5647353,-58.4991036
-34.566037,-58.4981224
-34.5667794,-58.4975255
-34.5674992,-58.4969467
-34.5685293,-58.4961087
-34.5695086,-58.4953128
-34.5706246,-58.4944285
-34.5724254,-58.4929933
-34.5759108,-58.4901559
-34.5756838,-58.4887625
-34.5710156,-58.4925374
-34.5689171,-58.4942015
-34.5679305,-58.4950026
-34.5668802,-58.4958406
-34.5661684,-58.4964189
-34.5654815,-58.4969627
-34.5648355,-58.4974829
-34.5642118,-58.498011
-34.5558003,-58.495576
-34.561296,-58.4919319
-34.5626649,-58.4909845
-34.5640124,-58.4900528
-34.5678617,-58.4866259
-34.5684656,-58.4860873
-34.5694198,-58.485241
-34.585871,-58.482477
-34.587282,-58.4841738
-34.5883452,-58.4854289
-34.5928424,-58.4926732
-34.5931998,-58.495162
-34.5876207,-58.4861055
-34.5872746,-58.4864321
-34.5857406,-58.4839442
-34.5851897,-58.483051
-34.5856122,-58.4811752
-34.5863302,-58.4821124
-34.5869573,-58.4829598
-34.5876319,-58.4838504
-34.5798522,-58.4916596
-34.5844134,-58.488115
-34.5851831,-58.4875009
-34.5859033,-58.4869475
-34.5735228,-58.5029776
-34.5760784,-58.4996654
-34.585529,-58.4880941
-34.5989741,-58.4785838
-34.599008,-58.4801829
-34.5929569,-58.5072572
-34.5907689,-58.5138043
-34.5949311,-58.5067822
-34.5919986,-58.5093958
-34.5911383,-58.5102038
-34.5903141,-58.5109302
-34.589467,-58.5116797
-34.5847654,-58.5160389
-34.5816471,-58.5124574
-34.5870074,-58.5076798
-34.5941077,-58.5012568
-34.5950136,-58.5087782
-34.5925133,-58.5047893
-34.591695,-58.5034496
-34.5908814,-58.5021193
-34.5900491,-58.5007853
-34.5892518,-58.4995062
-34.5835353,-58.4902728
-34.5932605,-58.5041138
-34.5899723,-58.498853
-34.5841923,-58.4895184
-34.5901314,-58.4863534
-34.590817,-58.4874674
-34.5803542,-58.4969698
-34.5797532,-58.4975107
-34.59154,-58.4885837
-34.592208,-58.4897557
-34.5932369,-58.5199782
-34.5899568,-58.5165953
-34.587114,-58.5138395
-34.5930859,-58.494272
-34.5871556,-58.4978495
-34.5848859,-58.4999261
-34.5832966,-58.4995949
-34.5871477,-58.4960895
-34.5900003,-58.4935076
-34.5907941,-58.5001354
-34.5602487,-58.4512611
-34.5607735,-58.4521438
-34.5630305,-58.4559617
-34.5639707,-58.4551657
-34.5617078,-58.451349
-34.5611899,-58.4504452
-34.5606449,-58.4495326
-34.5598529,-58.448199
-34.5625225,-58.4478952
-34.5588736,-58.4537876
-34.5659823,-58.4681472
-34.5579427,-58.4545976
-34.5521741,-58.4448924
-34.5508741,-58.4426798
-34.5548041,-58.4493149
-34.55178,-58.4419071
-34.5576239,-58.4468852
-34.5523382,-58.4379481
-34.5525231,-58.4359308
-34.5607178,-58.4592823
-34.5607982,-58.4425592
-34.557966,-58.4450151
-34.5523116,-58.4498592
-34.5669972,-58.4538715
-34.5716029,-58.4458425
-34.5744756,-58.4414005
-34.5808771,-58.4325544
-34.5874078,-58.4383007
-34.5856232,-58.4362552
-34.5833905,-58.4337129
-34.5823966,-58.432539
-34.5816118,-58.4316329
-34.5819199,-58.4299681
-34.5824209,-58.430639
-34.5728572,-58.4273353
-34.5745409,-58.4249887
-34.5773674,-58.4172634
-34.5758514,-58.418354
-34.5736035,-58.4179377
-34.5690876,-58.4095026
-34.5709628,-58.4112512
-34.5716156,-58.4120971
-34.5725439,-58.4127398
-34.5744787,-58.4148016
-34.5718332,-58.411806
-34.5715428,-58.4115788
-34.5664785,-58.4570252
-34.5680457,-58.4556545
-34.5711026,-58.4503672
-34.5650537,-58.4689675
-34.5570063,-58.4554122
-34.5561199,-58.4539323
-34.5555481,-58.4553282
-34.5560772,-58.4562182
-34.5643145,-58.4696133
-34.5633056,-58.470502
-34.5624776,-58.471209
-34.5792,-58.5106136
-34.5784373,-58.5092912
-34.5740424,-58.5023008
-34.5746804,-58.5014797
-34.579141,-58.5086431
-34.5799303,-58.5099697
-34.5810845,-58.5118207
-34.5792549,-58.5126649
-34.5800255,-58.511981
-34.5807678,-58.5113058
-34.5810512,-58.5110382
-34.5760491,-58.5096763
-34.5769692,-58.5088513
-34.5777091,-58.508195
-34.5784383,-58.5075247
-34.5791534,-58.5068778
-34.5800491,-58.506055
-34.575375,-58.5085277
-34.5800675,-58.5042973
-34.5726692,-58.5091972
-34.5755991,-58.5065431
-34.5749458,-58.5054012
-34.5772335,-58.5015426
-34.5749152,-58.5018733
-34.5794852,-58.4977476
-34.5765305,-58.5004134
-34.5772669,-58.499758
-34.5767133,-58.4988505
-34.5749715,-58.495651
-34.5731719,-58.4923451
-34.5725684,-58.4912565
-34.5696519,-58.4857328
-34.5701871,-58.4849787
-34.5745483,-58.4928655
-34.5765621,-58.4965666
-34.5773563,-58.4980374
-34.5786994,-58.5002159
-34.5800868,-58.5025105
-34.5801427,-58.5006732
-34.579419,-58.4995816
-34.5779834,-58.4972206
-34.5773004,-58.4959567
-34.5764689,-58.4944401
-34.5752811,-58.4922567
-34.5740825,-58.4900637
-34.5729722,-58.4880677
-34.5709066,-58.4840127
-34.5718136,-58.4852293
-34.5736089,-58.487248
-34.5748372,-58.4894656
-34.5754269,-58.4905429
-34.5766368,-58.4927344
-34.5780682,-58.4953588
-34.5670639,-58.4640001
-34.566589,-58.464409
-34.5656347,-58.465239
-34.5620717,-58.4683178
-34.5611734,-58.4688693
-34.565097,-58.4781554
-34.561545,-58.4720285
-34.5619447,-58.4799508
-34.5549105,-58.4671114
-34.5492294,-58.4561813
-34.5593041,-58.447268
-34.5511711,-58.4542861
-34.5555273,-58.4505178
-34.5601295,-58.4462332
-34.5589218,-58.4442089
-34.5537144,-58.4354815
-34.559524,-58.4452409
-34.5513854,-58.4387501
-34.5532758,-58.4371491
-34.5542388,-58.4363504
-34.5475344,-58.4438063
-34.5483301,-58.4431583
-34.5530064,-58.439108
-34.5549166,-58.4374612
-34.5539555,-58.4382887
-34.552047,-58.4399371
-34.5536599,-58.4402581
-34.5546265,-58.4394121
-34.5555832,-58.4385817
-34.5492259,-58.4477695
-34.5530853,-58.4441031
-34.5569187,-58.4408265
-34.5575958,-58.4419653
-34.554722,-58.4444216
-34.5528506,-58.4460289
-34.5503569,-58.4480227
-34.5492859,-58.4423253
-34.5496576,-58.4453733
-34.5506073,-58.4445752
-34.5524315,-58.4430031
-34.554327,-58.4413782
-34.5562504,-58.4397032
-34.5477694,-58.4422569
-34.5529273,-58.4509277
-34.5539363,-58.4570567
-34.5504235,-58.4503217
-34.5482427,-58.4536366
-34.5483717,-58.4532687
-34.5472374,-58.4528594
-34.5480795,-58.4475238
-34.5470158,-58.4472932
-34.5502935,-58.4500279
-34.5502409,-58.4487681
-34.5479462,-58.4482658
-34.5490976,-58.4485146
-34.5516683,-58.4487414
-34.5525864,-58.4479342
-34.5582383,-58.443064
-34.5587621,-58.4413836
-34.5544389,-58.4350482
-34.5592806,-58.4273329
-34.5739768,-58.4300311
-34.5726406,-58.430136
-34.5741483,-58.4319844
-34.5735933,-58.4307629
-34.572487,-58.428399
-34.5734786,-58.4286752
-34.5729896,-58.4295164
-34.569026,-58.4363186
-34.5736047,-58.4325151
-34.572032,-58.4311685
-34.5707107,-58.4300279
-34.5719944,-58.4340874
-34.5708876,-58.4331508
-34.5691538,-58.4316737
-34.5711069,-58.4349362
-34.5702801,-58.4341913
-34.5685418,-58.4326993
-34.5702284,-58.435741
-34.569661,-58.4352452
-34.5670693,-58.4330425
-34.5693152,-58.4365713
-34.5655287,-58.4333357
-34.5717853,-58.4293911
-34.5711821,-58.4304363
-34.5700167,-58.4324167
-34.5694132,-58.4334566
-34.5687878,-58.4345056
-34.5681678,-58.4355738
-34.5669182,-58.4377437
-34.5683301,-58.4373525
-34.5550047,-58.4424867
-34.5540525,-58.4432935
-34.5556652,-58.4436116
-34.5563317,-58.444736
-34.5566362,-58.4427776
-34.5559672,-58.4416572
-34.5573064,-58.4438923
-34.5569965,-58.4458426
-34.5560515,-58.4466617
-34.5550942,-58.4474828
-34.5544334,-58.4463711
-34.5535238,-58.4471346
-34.5541923,-58.4482644
-34.5537638,-58.4452446
-34.5533885,-58.4421913
-34.5705426,-58.4438752
-34.5686232,-58.4422311
-34.5645772,-58.4412606
-34.5673858,-58.4437488
-34.5611265,-58.445525
-34.5619885,-58.4446481
-34.5681556,-58.4444308
-34.5711092,-58.4467038
-34.5659558,-58.4561285
-34.5744794,-58.443075
-34.5755479,-58.4415193
-34.5719167,-58.4472376
-34.5730321,-58.4454049
-34.5713129,-58.4443597
-34.5731201,-58.4434913
-34.5723608,-58.442783
-34.5730649,-58.4417143
-34.5738114,-58.4424355
-34.5751857,-58.4420765
-34.5737487,-58.4406761
-34.5747178,-58.4449921
-34.5756329,-58.4458807
-34.5767451,-58.4466517
-34.5777073,-58.4472087
-34.5787497,-58.4478255
-34.5796497,-58.4484428
-34.5805588,-58.4490603
-34.5817742,-58.4434291
-34.5826148,-58.442311
-34.5833725,-58.4412602
-34.584937,-58.4391639
-34.5857089,-58.4380812
-34.5864143,-58.4371672
-34.5841549,-58.4401981
-34.5872674,-58.4384986
-34.5888975,-58.4403964
-34.5897192,-58.4413801
-34.5904188,-58.4424527
-34.5910238,-58.4436156
-34.5648582,-58.4956158
-34.5662002,-58.4946111
-34.5672683,-58.4937856
-34.5683204,-58.4929738
-34.5694081,-58.4921596
-34.5704024,-58.4913929
-34.571209,-58.4907606
-34.5719607,-58.4901622
-34.5727053,-58.4895578
-34.5734486,-58.4889408
-34.5742159,-58.4883439
-34.5720849,-58.4884272
-34.571345,-58.4890384
-34.5706165,-58.4896401
-34.5698082,-58.4902702
-34.5688322,-58.491044
-34.562957,-58.4954206
-34.5699941,-58.4885535
-34.5746518,-58.4848068
-34.5715425,-58.4854383
-34.5692864,-58.4872803
-34.5675957,-58.4886227
-34.5617576,-58.4928876
-34.5584823,-58.4924367
-34.560784,-58.4908562
-34.5608404,-58.4909746
-34.562202,-58.4900491
-34.5697959,-58.4834972
-34.5698312,-58.4820606
-34.5692323,-58.4825826
-34.563084,-58.4881617
-34.5577383,-58.4918662
-34.5492392,-58.4977957
-34.5498031,-58.4986886
-34.5552068,-58.4948944
-34.5692205,-58.4812062
-34.5677398,-58.4825083
-34.5663622,-58.4837237
-34.5565276,-58.4914401
-34.5488166,-58.49683
-34.5483771,-58.495863
-34.5594665,-58.4881288
-34.5621814,-58.4862148
-34.5642999,-58.4944274
-34.5637597,-58.4933157
-34.5656368,-58.4934891
-34.5666646,-58.4926866
-34.5660582,-58.4916175
-34.5676846,-58.4918795
-34.5682655,-58.4899106
-34.569228,-58.4891549
-34.5707365,-58.4879527
-34.5714924,-58.4873458
-34.5722371,-58.4867462
-34.5729957,-58.4861305
-34.5707961,-58.48607
-34.5700715,-58.4866849
-34.5685302,-58.4878929
-34.5688367,-58.4843175
-34.5682883,-58.4834221
-34.5673442,-58.4842555
-34.5679047,-58.4851735
-34.5673553,-58.4856479
-34.566484,-58.4864504
-34.5654975,-58.4873534
-34.5644065,-58.4883116
-34.5635449,-58.4890827
-34.5639802,-58.4873318
-34.5650018,-58.4863772
-34.5659565,-58.4854929
-34.5668458,-58.4846979
-34.5671777,-58.481601
-34.5655177,-58.4788455
-34.5649975,-58.4835708
-34.5654763,-58.4845276
-34.5645407,-58.4854033
-34.5635174,-58.4863382
-34.5630744,-58.4853753
-34.5667905,-58.4833448
-34.5599395,-58.4891065
-34.5603933,-58.4900469
-34.5612797,-58.4881328
-34.5617333,-58.4890988
-34.5805002,-58.4950647
-34.5811726,-58.496154
-34.5820458,-58.4953265
-34.5813674,-58.4942608
-34.5822042,-58.4934951
-34.5810481,-58.4980898
-34.5827734,-58.4965052
-34.5825962,-58.4984603
-34.5835844,-58.4957967
-34.582884,-58.4946465
-34.5828882,-58.4928411
-34.5836332,-58.4922191
-34.5850004,-58.4962658
-34.5842992,-58.4951405
-34.5857261,-58.495614
-34.5843287,-58.4933401
-34.5843278,-58.4915446
-34.5850274,-58.4926722
-34.5857465,-58.4938304
-34.5864445,-58.4949562
-34.5871736,-58.4943129
-34.5864767,-58.4931891
-34.585769,-58.4920401
-34.5850753,-58.490908
-34.5864693,-58.4914071
-34.587878,-58.4954313
-34.5885875,-58.494801
-34.5892786,-58.4959301
-34.5900069,-58.4952768
-34.5893126,-58.4941299
-34.5885906,-58.4930198
-34.5878995,-58.4919
-34.5885814,-58.4912663
-34.5892899,-58.4923901
-34.589274,-58.4906415
-34.5900138,-58.4899865
-34.5907029,-58.4910981
-34.5914708,-58.4904165
-34.5907532,-58.4893019
-34.5921566,-58.4915503
-34.591426,-58.4922174
-34.59211,-58.4933162
-34.5928265,-58.4945067
-34.5913737,-58.4940379
-34.590679,-58.4928992
-34.5899715,-58.4917715
-34.5878706,-58.4901384
-34.5871733,-58.4890112
